id;fecha;tipo_elem;intensidad;ocupacion;carga;vmed;error;periodo_integracion
4199;2021-01-05 04:15:00;URB;24;1.0;3;0.0;N;5
4199;2021-01-05 04:30:00;URB;16;1.0;4;0.0;N;11
4199;2021-01-05 05:00:00;URB;15;1.0;3;0.0;N;8
4199;2021-01-05 05:15:00;URB;26;1.0;3;0.0;N;7
4199;2021-01-05 05:30:00;URB;20;1.0;4;0.0;N;12
4199;2021-01-05 05:45:00;URB;32;1.0;6;0.0;N;13
4199;2021-01-05 06:00:00;URB;34;2.0;5;0.0;N;7
4199;2021-01-05 06:15:00;URB;52;2.0;7;0.0;N;15
4199;2021-01-05 06:30:00;URB;80;4.0;14;0.0;N;15
4199;2021-01-05 06:45:00;URB;68;3.0;11;0.0;N;15
4199;2021-01-05 07:00:00;URB;36;3.0;6;0.0;N;15
4199;2021-01-05 07:15:00;URB;44;3.0;7;0.0;N;15
4199;2021-01-05 07:30:00;URB;44;2.0;6;0.0;N;15
4199;2021-01-05 07:45:00;URB;64;3.0;11;0.0;N;14
4199;2021-01-05 08:00:00;URB;64;8.0;13;0.0;N;14
4199;2021-01-05 08:15:00;URB;64;8.0;15;0.0;N;15
4199;2021-01-05 08:30:00;URB;88;10.0;19;0.0;N;15
4199;2021-01-05 08:45:00;URB;100;7.0;18;0.0;N;15
4199;2021-01-05 09:00:00;URB;121;10.0;23;0.0;N;15
4199;2021-01-05 09:15:00;URB;157;17.0;33;0.0;N;15
4199;2021-01-05 09:30:00;URB;119;10.0;22;0.0;N;15
4199;2021-01-05 09:45:00;URB;123;8.0;23;0.0;N;15
4199;2021-01-05 10:00:00;URB;116;7.0;20;0.0;N;15
4199;2021-01-05 10:15:00;URB;107;13.0;23;0.0;N;15
